年份,排名(Rank),公司名称(Company),所在国家或地区(Country),所在行业(Industry),销售收入(Sales),利润(Profits),总资产(Assets),市值(Market Vaue)
2007,1754,Shikoku Bank,日本(JA),银行,0.42,0.04,21.04,0.86
2007,1756,CSM,荷兰(NL),食品、饮料和烟草,3.09,0.51,2.52,2.51
2007,1757,Antena 3 de Television,西班牙(SP),媒体,1.23,0.38,1.15,5.07
2007,1758,Banco de Chile,智利(CH),银行,1.73,0.06,20.74,1.16
2007,1759,Awa Bank,日本(JA),银行,0.59,0.08,20.63,1.35
2007,1760,Korea Investment Holdings,韩国(KO),综合金融,0.91,0.49,5.56,2.64
2007,1760,NStar,美国(US),公用事业,3.58,0.21,7.77,3.65
2007,1762,SL Green Realty,美国(US),综合金融,0.55,0.22,4.63,8.49
2007,1763,Telecom Egypt,埃及(EG),电信运营商,1.48,0.31,5.57,4.69
2007,1764,Pusan Bank,韩国(KO),银行,1.15,0.18,19.07,2.03
2007,1765,AMB Property,美国(US),综合金融,0.73,0.22,6.71,5.35
2007,1765,Gold Fields,南非(SA),材料,2.04,0.19,4.25,10.97
2007,1767,Indl Dev Bank of India,印度(IN),银行,1.52,0.12,20.27,1.32
2007,1768,Arkema,法国(FR),化学制品,6.75,-0.50,5.40,2.97
2007,1768,Basler Kantonalbank,瑞士(SZ),银行,0.74,0.18,18.72,0.55
2007,1768,Brink's,美国(US),商业服务和供应,2.84,0.59,2.26,2.87
2007,1768,Daegu Bank,韩国(KO),银行,1.20,0.17,19.74,2.25
2007,1772,Union Bank of India,印度(IN),银行,1.46,0.15,20.01,1.12
2007,1773,Bank of Iwate,日本(JA),银行,0.37,0.07,19.96,1.05
2007,1773,Mitsukoshi,日本(JA),零售,7.27,0.08,5.15,2.28
2007,1775,First BanCorp,美国(US),银行,1.13,0.11,19.92,0.99
2007,1775,Sumikin Bussan,日本(JA),贸易公司,9.48,0.05,3.42,0.70
2007,1777,Eighteenth Bank,日本(JA),银行,0.53,0.05,19.67,0.92
2007,1778,Alinta,澳大利亚(SA),公用事业,1.01,0.13,8.67,5.54
2007,1779,GOL Linhas Aéreas,巴西(BR),运输,1.78,0.32,1.76,5.63
2007,1780,GEA Group,德国(GE),多元化,5.32,-0.08,5.02,4.32
2007,1781,Far EasTone Telecom,中国台湾(TA),电信运营商,2.19,0.45,3.01,4.45
2007,1782,Pioneer,日本(JA),技术硬件和装备,6.42,-0.72,5.52,2.39
2007,1783,Hanwa,日本(JA),贸易公司,9.34,0.09,3.51,1.03
2007,1784,Adelaide Bank,澳大利亚(SA),银行,1.14,0.07,19.45,1.13
2007,1784,Nippon Steel Trading/新日本制铁公司,日本(JA),贸易公司,9.33,0.05,2.97,0.57
2007,1786,AMMB Holdings,马来西亚(MA),银行,1.24,0.10,19.41,2.03
2007,1787,E.Sun Financial,中国台湾(TA),银行,0.73,0.14,19.36,2.19
2007,1788,Aspen Insurance Holdings,百慕大(BU),保险,1.88,0.38,6.64,2.33
2007,1788,EFG International,瑞士(SZ),综合金融,0.35,0.09,8.21,5.67
2007,1790,Challenger Financial Svcs,澳大利亚(SA),综合金融,1.67,0.10,19.23,2.17
2007,1791,SNC-Lavalin Group,加拿大(CA),建筑,4.42,0.14,5.36,4.63
2007,1792,Enagas,西班牙(SP),公用事业,0.98,0.30,4.80,5.43
2007,1793,Akita Bank,日本(JA),银行,0.42,0.04,18.97,0.98
2007,1793,Bilfinger & Berger,德国(GE),建筑,7.34,0.08,4.99,3.08
2007,1795,Makita,日本(JA),家庭和个人的产品,1.95,0.34,2.77,5.28
2007,1795,Nissay Dowa General Ins,日本(JA),保险,3.33,0.06,11.49,2.47
2007,1797,Tochigi Bank,日本(JA),银行,0.39,0.04,18.88,0.69
2007,1798,Bank of Ayudhya,泰国(TH),银行,1.26,0.05,18.74,2.78
2007,1799,JSR,日本(JA),化学制品,2.88,0.26,3.22,5.83
2007,1799,Mizrahi Tefahot Bank,以色列(IS),银行,1.50,0.11,18.71,1.56
2007,1801,Ibiden,日本(JA),技术硬件和装备,2.71,0.23,3.14,7.37
2007,1802,Atmos Energy,美国(US),公用事业,5.47,0.16,6.22,2.79
2007,1803,Patterson-UTI Energy,美国(US),炼油,2.55,0.67,2.19,3.54
2007,1803,Tokyo Leasing,日本(JA),商业服务和供应,3.67,0.11,9.67,1.03
2007,1805,Aomori Bank,日本(JA),银行,0.36,0.04,18.28,0.73
2007,1806,Petrol Ofisi,土耳其(TU),炼油,8.77,0.16,3.49,1.73
2007,1807,Norske Skog,挪威(NO),材料,4.62,-0.45,7.21,3.31
2007,1808,Wacker Chemie,德国(GE),化学制品,3.26,0.17,3.39,7.92
2007,1809,BorgWarner,美国(US),耐用消费品,4.59,0.21,4.58,4.27
2007,1810,StanCorp Financial,美国(US),保险,2.49,0.21,13.64,2.58
2007,1811,Steel Dynamics,美国(US),材料,3.24,0.40,2.25,3.66
2007,1812,AK Steel Holding,美国(US),材料,6.07,0.01,5.52,2.57
2007,1812,Fukui Bank,日本(JA),银行,0.40,0.08,17.90,0.82
2007,1814,Hong Leong Financial Group,马来西亚(MA),银行,0.88,0.11,17.83,1.69
2007,1815,Dongbu Insurance,韩国(KO),保险,4.28,0.12,7.66,1.93
2007,1816,BJ's Wholesale Club,美国(US),零售,8.48,0.07,1.99,2.08
2007,1816,Canfor,加拿大(CA),材料,3.30,0.41,4.02,1.40
2007,1818,Chiba Kogyo Bank,日本(JA),银行,0.38,0.07,17.73,0.74
2007,1818,Cimpor-Cimentos Portugal,葡萄牙(PO),建筑,1.81,0.31,4.39,5.45
2007,1820,Hanwha Chemical,韩国(KO),化学制品,3.85,0.32,4.58,1.42
2007,1821,Ultra Petroleum,美国(US),炼油,0.59,0.23,1.12,7.73
2007,1822,KKR Financial,美国(US),综合金融,0.95,0.14,17.57,2.22
2007,1823,W Holding,美国(US),银行,1.04,0.10,17.15,0.88
2007,1824,Isetan,日本(JA),零售,6.47,0.16,4.18,4.01
2007,1825,Minmetals Development,中国大陆(CN),贸易公司,8.25,0.04,3.46,1.50
2007,1826,Webster Financial,美国(US),银行,1.24,0.13,17.10,2.78
2007,1827,Hokuetsu Bank,日本(JA),银行,0.43,0.04,17.03,0.66
2007,1828,Fulton Financial,美国(US),银行,1.01,0.19,14.92,2.67
2007,1829,Paragon Group of Cos,英国(UK),综合金融,1.08,0.13,17.01,1.36
2007,1830,OneBeacon Insurance Group,百慕大(BU),保险,2.47,0.25,9.87,2.67
2007,1831,Advance Auto Parts,美国(US),零售,4.62,0.23,2.68,3.96
2007,1832,CSL,澳大利亚(SA),制药与生物技术,2.12,0.09,2.97,11.25
2007,1832,Henry Schein,美国(US),健康关怀设备和服务,5.15,0.16,2.88,4.62
2007,1834,St Galler Kantonalbank,瑞士(SZ),银行,0.46,0.19,14.52,2.66
2007,1835,Beazer Homes USA,美国(US),建筑,5.16,0.24,4.31,1.55
2007,1836,Nymex Holdings,美国(US),综合金融,0.64,0.15,3.62,11.15
2007,1837,Energizer Holdings,美国(US),家庭和个人的产品,3.15,0.26,3.23,4.82
2007,1837,Metropolitan Holdings,南非(SA),保险,1.87,0.28,8.39,1.22
2007,1839,Fuji Fire & Marine,日本(JA),保险,3.36,0.06,10.05,1.88
2007,1840,CBD-Brasil Distribui??o,巴西(BR),食品市场,5.74,0.11,4.51,4.19
2007,1841,Shanghai Automotive,中国大陆(CN),耐用消费品,0.79,0.14,1.81,11.10
2007,1842,OHL,西班牙(SP),建筑,4.32,0.14,7.25,3.46
2007,1842,Plains Exploration & Production,美国(US),炼油,1.02,0.60,2.46,3.49
2007,1844,Hovnanian Enterprises,美国(US),建筑,6.04,0.01,5.30,1.93
2007,1844,Sonic Automotive,美国(US),零售,7.97,0.08,3.12,1.24
2007,1846,Pride International,美国(US),炼油,2.50,0.30,5.10,4.73
2007,1847,HK Exchanges & Clearing,中国香港(HK)/中国大陆(CN),综合金融,0.35,0.17,2.96,10.97
2007,1848,Brunswick,美国(US),耐用消费品,5.67,0.22,4.45,2.96
2007,1848,CJ,韩国(KO),食品、饮料和烟草,5.30,0.12,5.89,3.03
2007,1850,Grafton Group,爱尔兰(IR),零售,3.87,0.29,3.23,3.77
2007,1851,Sumitomo Rubber,日本(JA),耐用消费品,4.49,0.23,5.08,3.12
2007,1852,Brinker International,美国(US),旅馆餐厅和休闲,4.28,0.23,2.33,4.15
2007,1853,Link REIT,中国香港(HK)/中国大陆(CN),综合金融,0.43,0.27,5.24,5.00
2007,1854,Michinoku Bank,日本(JA),银行,0.36,-0.12,16.02,0.57
2007,1855,Bank of Saga,日本(JA),银行,0.35,0.04,16.00,0.69
2007,1856,Kensington Group,英国(UK),银行,1.15,0.07,15.94,0.87
2007,1856,YIT Group,芬兰(FI),建筑,4.33,0.23,2.77,4.13
2007,1858,Telecom Argentina,阿根廷(AR),电信运营商,1.89,0.44,2.82,4.13
2007,1859,Yamagata Bank,日本(JA),银行,0.38,0.06,15.86,0.93
2007,1860,BEKB-BCBE,瑞士(SZ),银行,0.53,0.06,15.74,1.60
2007,1861,Kweichow Moutai,中国大陆(CN),食品、饮料和烟草,0.43,0.14,1.00,10.69
2007,1862,First Citizens Bcshs,美国(US),银行,1.10,0.13,15.73,2.19
2007,1863,BayWa,德国(GE),食品、饮料和烟草,7.73,0.03,2.92,1.23
2007,1863,OGE Energy,美国(US),公用事业,4.01,0.26,4.90,3.53
2007,1865,FIBI Holding,以色列(IS),银行,1.19,0.05,15.65,0.64
2007,1866,Titanium Metals,美国(US),材料,1.18,0.28,1.13,5.63
2007,1867,Flagstar Bancorp,美国(US),银行,1.02,0.08,15.50,0.88
2007,1868,Cullen/Frost Bankers,美国(US),银行,0.92,0.19,13.22,3.24
2007,1868,Golden Agri-Resources,新加坡(SI),食品、饮料和烟草,1.16,0.48,2.96,3.84
2007,1870,Daimaru,日本(JA),零售,7.10,0.14,3.07,3.65
2007,1871,Laurentian Bank,加拿大(CA),银行,0.90,0.06,15.33,0.63
2007,1871,Ube Industries,日本(JA),化学制品,5.07,0.14,5.91,3.24
2007,1873,Boliden,瑞典(SW),材料,2.57,0.26,2.83,6.11
2007,1874,Credito Valtellinese,意大利(IT),银行,0.86,0.07,15.27,1.50
2007,1874,Satyam Computer Services,印度(IN),软件和服务,1.08,0.26,1.15,6.12
2007,1874,Swedish Match,瑞典(SW),食品、饮料和烟草,1.89,0.34,2.30,4.73
2007,1877,IntercontinentalExchange,美国(US),综合金融,0.31,0.14,0.49,10.38
2007,1878,Mylan Labs,美国(US),制药与生物技术,1.45,0.35,2.21,4.67
2007,1879,Sankyo,日本(JA),耐用消费品,1.83,0.39,3.46,4.37
2007,1880,Higashi-Nippon Bank,日本(JA),银行,0.36,0.06,15.12,0.93
2007,1881,Nobel Biocare Holding,瑞士(SZ),健康关怀设备和服务,0.77,0.20,0.65,8.23
2007,1882,Coca-Cola Amatil,澳大利亚(SA),食品、饮料和烟草,3.41,0.22,4.25,4.90
2007,1882,IOI Corp,马来西亚(MA),食品、饮料和烟草,1.66,0.23,2.78,6.90
2007,1884,Towa Bank,日本(JA),银行,0.32,0.02,15.09,0.51
2007,1885,Newcrest Mining,澳大利亚(SA),材料,1.04,0.26,2.66,5.95
2007,1886,Oshkosh Truck,美国(US),重要物品,3.64,0.19,6.10,3.97
2007,1887,American Equity Invest,美国(US),保险,0.92,0.08,15.01,0.74
2007,1887,Oki Electric Industry,日本(JA),技术硬件和装备,5.79,0.04,5.17,1.21
2007,1887,Renewable Energy,挪威(NO),重要物品,0.36,0.00,0.87,10.18
2007,1890,H Lundbeck,丹麦(DE),制药与生物技术,1.44,0.25,1.80,6.09
2007,1891,Kimberly-Clark de Mexico,墨西哥(MX),家庭和个人的产品,1.86,0.33,2.08,4.78
2007,1892,Check Point Software,以色列(IS),软件和服务,0.58,0.28,2.07,5.52
2007,1892,Yanzhou Coal Mining,中国大陆(CN),材料,1.43,0.36,2.63,4.52
2007,1894,Kesa Electricals,英国(UK),零售,7.31,0.17,3.41,3.51
2007,1895,Miyazaki Bank,日本(JA),银行,0.38,0.02,14.79,0.66
2007,1895,Wesco International,美国(US),重要物品,5.32,0.22,2.82,3.28
2007,1897,Oriental Land,日本(JA),媒体,2.83,0.13,6.11,5.63
2007,1898,UGI,美国(US),公用事业,5.11,0.18,5.38,2.77
2007,1899,Hospira,美国(US),健康关怀设备和服务,2.69,0.24,2.85,5.97
2007,1900,Alitalia,意大利(IT),运输,4.98,-0.20,5.85,1.78
2007,1901,Teekay Shipping,巴哈马(BS),运输,2.01,0.26,7.73,3.61
2007,1902,Hyosung,韩国(KO),家庭和个人的产品,5.56,-0.06,5.26,1.03
2007,1903,Oberbank,奥地利(AS),银行,0.72,0.08,14.47,1.39
2007,1904,Con-way,美国(US),运输,4.22,0.27,2.30,2.31
2007,1905,Sigma-Aldrich,美国(US),化学制品,1.80,0.28,2.33,5.41
2007,1906,Luzerner Kantonalbank,瑞士(SZ),银行,0.54,0.11,14.34,1.86
2007,1906,Varian Medical Systems,美国(US),健康关怀设备和服务,1.65,0.25,1.49,5.90
2007,1908,Tiffany & Co,美国(US),零售,2.52,0.25,2.81,5.89
2007,1909,China Shipping Develop,中国大陆(CN),运输,1.06,0.33,1.66,4.61
2007,1909,Daisan Bank,日本(JA),银行,0.33,0.02,14.27,0.62
2007,1911,Frontline,百慕大(BU),运输,1.58,0.52,4.48,2.68
2007,1912,Boral,澳大利亚(SA),建筑,3.53,0.27,4.15,3.94
2007,1912,Winn-Dixie Stores,美国(US),食品市场,6.96,NA,1.62,1.05
2007,1914,Health Management,美国(US),健康关怀设备和服务,4.06,0.18,4.49,4.83
2007,1915,Tong Yang Investment Bank,韩国(KO),综合金融,2.77,0.15,12.79,1.17
2007,1916,Bajaj Auto,印度(IN),耐用消费品,1.68,0.25,3.29,5.98
2007,1916,South Financial Group,美国(US),银行,0.99,0.16,14.21,2.02
2007,1918,Polyus Gold,俄罗斯(RU),材料,0.47,0.11,3.58,9.63
2007,1919,Amphenol,美国(US),技术硬件和装备,2.47,0.26,2.20,5.75
2007,1920,SPX,美国(US),多元化,4.31,0.17,5.44,4.02
2007,1920,Wing Lung Bank,中国香港(HK)/中国大陆(CN),银行,0.66,0.21,10.92,2.43
2007,1922,Great A&P Tea,美国(US),食品市场,6.85,0.00,2.22,1.32
2007,1923,Delta Electronics,中国台湾(TA),技术硬件和装备,2.46,0.23,2.49,6.40
2007,1924,Chukyo Bank,日本(JA),银行,0.29,0.04,14.03,0.71
2007,1925,Citizens Republic Bancorp,美国(US),银行,0.56,0.06,14.01,1.72
2007,1926,Mitsui Engineering & Ship,日本(JA),重要物品,4.84,0.05,5.82,3.32
2007,1926,Nomura Real Estate,日本(JA),综合金融,2.98,0.11,5.77,5.41
2007,1928,Sumitomo Forestry,日本(JA),建筑,6.73,0.09,3.94,1.94
2007,1929,Rayong Refinery,泰国(TH),炼油,5.02,0.22,1.92,1.43
2007,1930,Fraport,德国(GE),运输,2.47,0.19,4.65,7.52
2007,1931,Tim Hortons,加拿大(CA),旅馆餐厅和休闲,1.61,0.25,1.72,5.73
2007,1931,UCO Bank,印度(IN),银行,1.08,0.04,13.88,0.38
2007,1933,Agrium,加拿大(CA),化学制品,4.07,0.03,2.76,5.05
2007,1934,Universal Health,美国(US),健康关怀设备和服务,4.19,0.26,3.28,3.14
2007,1935,Hagemeyer,荷兰(NL),贸易公司,6.61,-0.07,2.98,2.44
2007,1935,Mirvac Group,澳大利亚(SA),综合金融,1.15,0.33,4.50,4.49
2007,1935,Precision Drilling,加拿大(CA),炼油,1.24,0.50,1.51,2.94
2007,1938,BankUnited Financial,美国(US),银行,0.84,0.10,13.81,0.90
2007,1939,Holly,美国(US),炼油,4.02,0.27,1.23,3.11
2007,1939,IRPC,泰国(TH),化学制品,5.78,0.19,3.60,3.39
2007,1939,JCDecaux,法国(FR),媒体,2.06,0.23,3.96,6.31
2007,1942,Doral Financial,美国(US),银行,0.89,-0.11,13.77,0.23
2007,1943,Itochu Enex,日本(JA),炼油,6.57,0.04,2.00,0.60
2007,1943,Syndicate Bank,印度(IN),银行,1.04,0.12,13.71,0.80
2007,1945,Ehime Bank,日本(JA),银行,0.35,0.03,13.69,0.57
2007,1946,China Airlines,中国台湾(TA),运输,3.61,0.02,7.63,1.85
2007,1946,Indian Overseas Bank,印度(IN),银行,1.10,0.18,13.33,1.26
2007,1948,Greek Postal Savings Bank,希腊(GR),银行,0.56,0.14,13.63,3.54
2007,1949,Wing Hang Bank,中国香港(HK)/中国大陆(CN),银行,0.66,0.17,13.45,3.33
2007,1950,Abitibi Consolidated,加拿大(CA),材料,4.17,0.05,6.56,1.21
2007,1951,Okaya & Co,日本(JA),贸易公司,6.49,0.09,3.62,0.73
2007,1952,Investors Financial,美国(US),综合金融,1.20,0.15,11.55,3.84
2007,1952,SEI Investments,美国(US),综合金融,1.18,0.24,1.08,5.99
2007,1954,Sumco,日本(JA),半导体,1.89,0.18,2.95,8.87
2007,1955,First Marblehead,美国(US),商业服务和供应,0.79,0.35,1.05,4.27
2007,1956,Scottish Re Group,百慕大(BU),保险,2.45,-0.37,13.44,0.22
2007,1957,Leucadia National,美国(US),综合金融,0.86,0.19,5.30,6.13
2007,1958,Buenaventura,秘鲁(PE),材料,0.56,0.44,1.62,3.76
2007,1959,Brother Inds,日本(JA),商业服务和供应,4.93,0.21,2.95,3.63
2007,1959,PCCW,中国香港(HK)/中国大陆(CN),电信运营商,2.90,0.21,6.87,3.98
2007,1961,Benq,中国台湾(TA),技术硬件和装备,5.39,-0.16,5.04,1.27
2007,1961,Friedman Billings,美国(US),综合金融,1.01,-0.07,13.35,1.27
2007,1961,Leopalace21,日本(JA),综合金融,3.96,-0.14,3.50,5.04
2007,1964,TCL Corp,中国大陆(CN),技术硬件和装备,6.40,-0.04,3.77,1.39
2007,1965,Astroc Mediterraneo,西班牙(SP),综合金融,0.20,0.08,0.48,8.92
2007,1965,Telecom of New Zealand,新西兰(NZ),电信运营商,3.01,-0.26,3.76,6.74
2007,1967,National Bank of Pakistan,巴基斯坦(PK),银行,0.72,0.21,9.67,3.14
2007,1968,Liberty Property,美国(US),综合金融,0.67,0.27,4.91,4.66
2007,1968,Synnex,美国(US),软件和服务,6.34,0.05,1.38,0.58
2007,1970,NOVA Chemicals,加拿大(CA),化学制品,6.33,-0.68,4.16,2.60
2007,1971,Wuliangye Yibin,中国大陆(CN),食品、饮料和烟草,0.70,0.10,1.19,8.81
2007,1972,Martin Marietta,美国(US),建筑,2.21,0.25,2.50,5.66
2007,1973,Foster Wheeler,百慕大(BU),建筑,3.50,0.26,2.57,3.86
2007,1974,CNPC (Hong Kong),中国香港(HK)/中国大陆(CN),炼油,0.44,0.47,2.07,2.30
2007,1974,Oriental Bank of Commerce,印度(IN),银行,1.05,0.13,13.17,1.00
2007,1976,K Wah International,中国香港(HK)/中国大陆(CN),综合金融,0.04,0.47,1.29,0.98
2007,1976,Yamazaki Baking,日本(JA),食品、饮料和烟草,6.29,0.04,4.30,2.03
2007,1978,Alps Electric,日本(JA),技术硬件和装备,6.04,0.16,4.56,2.14
2007,1978,Methanex,加拿大(CA),化学制品,2.05,0.47,2.44,2.66
2007,1980,Keio,日本(JA),运输,3.73,0.17,5.30,4.35
2007,1981,Suramericana,哥伦比亚(CO),综合金融,1.26,0.35,4.90,3.79
2007,1982,Metcash,澳大利亚(SA),食品市场,6.24,0.06,2.33,2.82
2007,1983,Redwood Trust,美国(US),综合金融,0.89,0.13,13.03,1.45
2007,1984,TomTom,荷兰(NL),技术硬件和装备,1.80,0.29,1.18,4.74
2007,1984,Valiant Holding,瑞士(SZ),银行,0.46,0.09,13.01,2.03
2007,1986,Songbird Estates,英国(UK),综合金融,0.60,-0.03,13.01,2.71
2007,1987,China Overseas Land & Inv,中国香港(HK)/中国大陆(CN),综合金融,0.90,0.20,3.24,7.05
2007,1988,William Hill,英国(UK),旅馆餐厅和休闲,1.75,0.33,3.32,4.38
2007,1989,MDC Holdings,美国(US),建筑,4.80,0.21,3.91,2.31
2007,1989,Nine Dragons Paper Holdings,中国香港(HK)/中国大陆(CN),材料,0.99,0.17,1.86,8.61
2007,1991,Anixter International,美国(US),技术硬件和装备,4.94,0.21,2.57,2.27
2007,1991,Autogrill,意大利(IT),旅馆餐厅和休闲,4.26,0.15,3.00,4.59
2007,1991,San-Ai Oil,日本(JA),炼油,6.18,0.03,1.60,0.34
2007,1991,Vicat,法国(FR),建筑,2.13,0.26,3.23,5.21
2007,1995,Daewoo Intl,韩国(KO),贸易公司,5.57,0.17,2.29,3.78
2007,1995,Fremont General,美国(US),综合金融,1.25,0.17,12.80,0.69
2007,1997,United Rentals,美国(US),商业服务和供应,3.64,0.22,5.37,2.32
2007,1998,CBOT Holdings,美国(US),综合金融,0.64,0.17,0.81,8.54
2007,1998,Singapore Petroleum,新加坡(SI),炼油,5.59,0.19,2.05,1.50
2007,2000,DVB Bank,德国(GE),银行,0.77,0.06,12.74,1.26
